2.50	16.500
	16.542
2.20	16.583
	16.625
	16.667
	16.708
	16.750
	16.792
	16.833
	16.875
	16.917
	16.958
	17.000
	17.042
	17.083
	17.125
	17.167
	17.208
	17.250
	17.292
1.72	17.333
2.10	17.375
2.26	17.417
2.29	17.458
2.50	17.500
2.51	17.542
	17.583
2.13	17.625
1.54	17.667
	17.708
	17.750
	17.792
	17.833
	17.875
	17.917
	17.958
	18.000
	18.042
	18.083
	18.125
	18.167
	18.208
	18.250
	18.292
1.67	18.333
2.01	18.375
	18.417
2.47	18.458
2.53	18.500
	18.542
	18.583
2.13	18.625
1.71	18.667
	18.708
	18.750
	18.792
	18.833
	18.875
	18.917
	18.958
	19.000
	19.042
	19.083
	19.125
	19.167
	19.208
	19.250
	19.292
1.49	19.333
	19.375
	19.417
	19.458
2.66	19.500
	19.542
2.54	19.583
	19.625
1.62	19.667
	19.708
	19.750
	19.792
	19.833
	19.875
	19.917
	19.958
	20.000
	20.042
	20.083
	20.125
	20.167
	20.208
	20.250
	20.292
1.65	20.333
2.33	20.375
2.57	20.417
2.60	20.458
	20.500
2.69	20.542
2.20	20.583
	20.625
1.64	20.667
	20.708
	20.750
	20.792
	20.833
	20.875
	20.917
	20.958
	21.000
	21.042
	21.083
	21.125
	21.167
	21.208
	21.250
	21.292
1.80	21.333
2.42	21.375
	21.417
2.53	21.458
2.69	21.500
	21.542
2.51	21.583
2.10	21.625
	21.667
	21.708
	21.750
	21.792
	21.833
	21.875
	21.917
	21.958
	22.000
	22.042
	22.083
	22.125
	22.167
	22.208
	22.250
	22.292
1.74	22.333
2.20	22.375
	22.417
2.45	22.458
2.55	22.500
2.58	22.542
2.20	22.583
2.01	22.625
	22.667
	22.708
	22.750
	22.792
	22.833
	22.875
	22.917
	22.958
	23.000
	23.042
	23.083
	23.125
	23.167
	23.208
	23.250
	23.292
1.64	23.333
2.20	23.375
2.40	23.417
2.50	23.458
2.53	23.500
2.50	23.542
2.30	23.583
2.00	23.625
1.54	23.667
	23.708
	23.750
	23.792
	23.833
	23.875
	23.917
	23.958
	24.000
	24.042
	24.083
	24.125
	24.167
	24.208
	24.250
	24.292
1.79	24.333
2.04	24.375
2.42	24.417
2.51	24.458
2.45	24.500
2.42	24.542
2.36	24.583
	24.625
1.77	24.667
	24.708
	24.750
	24.792
	24.833
	24.875
	24.917
	24.958
	25.000
	25.042
	25.083
	25.125
	25.167
	25.208
	25.250
	25.292
1.62	25.333
2.16	25.375
2.35	25.417
2.44	25.458
2.55	25.500
2.64	25.542
2.45	25.583
2.22	25.625
	25.667
	25.708
	25.750
	25.792
	25.833
	25.875
	25.917
	25.958
	26.000
	26.042
	26.083
	26.125
	26.167
	26.208
	26.250
	26.292
1.65	26.333
2.01	26.375
2.24	26.417
2.41	26.458
2.55	26.500
2.44	26.542
2.22	26.583
2.19	26.625
1.70	26.667
	26.708
	26.750
	26.792
	26.833
	26.875
	26.917
	26.958
	27.000
	27.042
	27.083
	27.125
	27.167
	27.208
	27.250
	27.292
	27.333
	27.375
	27.417
2.35	27.458
2.51	27.500
2.50	27.542
2.39	27.583
2.27	27.625
1.76	27.667
	27.708
	27.750
	27.792
	27.833
	27.875
	27.917
	27.958
	28.000
	28.042
	28.083
	28.125
	28.167
	28.208
	28.250
	28.292
	28.333
	28.375
	28.417
2.69	28.458
2.61	28.500
2.53	28.542
2.44	28.583
2.29	28.625
1.71	28.667
	28.708
	28.750
	28.792
	28.833
	28.875
	28.917
	28.958
	29.000
	29.042
	29.083
	29.125
	29.167
	29.208
	29.250
	29.292
1.80	29.333
2.36	29.375
2.47	29.417
2.54	29.458
2.63	29.500
2.57	29.542
2.32	29.583
	29.625
1.67	29.667
	29.708
	29.750
	29.792
	29.833
	29.875
	29.917
	29.958
	30.000
	30.042
	30.083
	30.125
	30.167
	30.208
	30.250
	30.292
1.80	30.333
2.30	30.375
2.29	30.417
2.53	30.458
2.51	30.500
	30.542
2.29	30.583
	30.625
	30.667
	30.708
	30.750
	30.792
	30.833
	30.875
	30.917
	30.958
	31.000
	31.042
	31.083
	31.125
	31.167
	31.208
	31.250
	31.292
1.82	31.333
1.98	31.375
2.39	31.417
2.44	31.458
2.50	31.500
	31.542
	31.583
2.22	31.625
1.65	31.667
	31.708
	31.750
	31.792
	31.833
	31.875
	31.917
	31.958
	32.000
	32.042
	32.083
	32.125
	32.167
	32.208
	32.250
	32.292
	32.333
	32.375
2.39	32.417
2.61	32.458
	32.500
2.47	32.542
2.30	32.583
2.22	32.625
1.73	32.667
	32.708
	32.750
	32.792
	32.833
	32.875
	32.917
	32.958
	33.000
	33.042
	33.083
	33.125
	33.167
	33.208
	33.250
	33.292
2.00	33.333
2.14	33.375
2.50	33.417
2.41	33.458
2.47	33.500
2.50	33.542
2.41	33.583
2.22	33.625
1.79	33.667
	33.708
	33.750
	33.792
	33.833
	33.875
	33.917
	33.958
	34.000
	34.042
	34.083
	34.125
	34.167
	34.208
	34.250
	34.292
1.77	34.333
	34.375
2.50	34.417
2.51	34.458
2.60	34.500
2.60	34.542
2.35	34.583
2.01	34.625
	34.667
	34.708
	34.750
	34.792
	34.833
	34.875
	34.917
	34.958
	35.000
	35.042
	35.083
	35.125
	35.167
	35.208
	35.250
	35.292
1.85	35.333
2.44	35.375
2.50	35.417
2.60	35.458
2.69	35.500
2.75	35.542
2.64	35.583
2.33	35.625
	35.667
	35.708
	35.750
	35.792
	35.833
	35.875
	35.917
	35.958
	36.000
	36.042
	36.083
	36.125
	36.167
	36.208
	36.250
	36.292
1.70	36.333
	36.375
2.36	36.417
2.60	36.458
2.70	36.500
2.58	36.542
2.50	36.583
2.22	36.625
1.74	36.667
	36.708
	36.750
	36.792
	36.833
	36.875
	36.917
	36.958
	37.000
	37.042
	37.083
	37.125
	37.167
	37.208
	37.250
1.61	37.292
1.83	37.333
2.17	37.375
2.48	37.417
2.57	37.458
2.63	37.500
2.60	37.542
2.50	37.583
2.20	37.625
	37.667
	37.708
	37.750
	37.792
	37.833
	37.875
	37.917
	37.958
	38.000
	38.042
	38.083
	38.125
	38.167
	38.208
	38.250
	38.292
1.86	38.333
	38.375
2.39	38.417
2.54	38.458
2.58	38.500
2.61	38.542
2.53	38.583
2.23	38.625
1.85	38.667
	38.708
	38.750
	38.792
	38.833
	38.875
	38.917
	38.958
	39.000
	39.042
	39.083
	39.125
	39.167
	39.208
	39.250
	39.292
1.76	39.333
2.20	39.375
2.41	39.417
2.64	39.458
2.70	39.500
2.67	39.542
2.53	39.583
2.24	39.625
1.82	39.667
	39.708
	39.750
	39.792
	39.833
	39.875
	39.917
	39.958
	40.000
	40.042
	40.083
	40.125
	40.167
	40.208
	40.250
	40.292
1.76	40.333
2.20	40.375
2.50	40.417
2.61	40.458
2.70	40.500
2.69	40.542
2.51	40.583
2.32	40.625
1.80	40.667
	40.708
	40.750
	40.792
	40.833
	40.875
	40.917
	40.958
	41.000
	41.042
	41.083
	41.125
	41.167
	41.208
	41.250
	41.292
1.82	41.333
2.29	41.375
2.48	41.417
2.57	41.458
2.70	41.500
2.64	41.542
2.48	41.583
2.17	41.625
1.80	41.667
	41.708
	41.750
	41.792
	41.833
	41.875
	41.917
	41.958
	42.000
	42.042
	42.083
	42.125
	42.167
	42.208
	42.250
	42.292
1.88	42.333
2.23	42.375
2.48	42.417
2.64	42.458
2.72	42.500
2.63	42.542
2.51	42.583
	42.625
	42.667
	42.708
	42.750
	42.792
	42.833
	42.875
	42.917
	42.958
	43.000
	43.042
	43.083
	43.125
	43.167
	43.208
	43.250
	43.292
1.91	43.333
2.33	43.375
2.51	43.417
	43.458
2.67	43.500
2.73	43.542
2.63	43.583
2.42	43.625
	43.667
	43.708
	43.750
	43.792
	43.833
	43.875
	43.917
	43.958
	44.000
	44.042
	44.083
	44.125
	44.167
	44.208
	44.250
	44.292
	44.333
	44.375
2.51	44.417
2.67	44.458
2.70	44.500
2.60	44.542
2.50	44.583
2.41	44.625
1.95	44.667
	44.708
	44.750
	44.792
	44.833
	44.875
	44.917
	44.958
	45.000
	45.042
	45.083
	45.125
	45.167
	45.208
	45.250
1.48	45.292
2.11	45.333
2.50	45.375
2.67	45.417
2.81	45.458
2.82	45.500
2.72	45.542
2.60	45.583
2.50	45.625
	45.667
	45.708
	45.750
	45.792
	45.833
	45.875
	45.917
	45.958
	46.000
	46.042
	46.083
	46.125
	46.167
	46.208
	46.250
1.59	46.292
2.07	46.333
2.45	46.375
2.66	46.417
2.73	46.458
2.73	46.500
2.75	46.542
2.64	46.583
2.32	46.625
1.99	46.667
	46.708
	46.750
	46.792
	46.833
	46.875
	46.917
	46.958
	47.000
	47.042
	47.083
	47.125
	47.167
	47.208
	47.250
	47.292
1.95	47.333
2.24	47.375
2.55	47.417
2.76	47.458
2.76	47.500
2.79	47.542
2.48	47.583
2.20	47.625
1.96	47.667
	47.708
	47.750
	47.792
	47.833
	47.875
	47.917
	47.958
	48.000
	48.042
	48.083
	48.125
	48.167
	48.208
	48.250
1.59	48.292
1.92	48.333
	48.375
2.36	48.417
2.54	48.458
2.63	48.500
2.55	48.542
2.33	48.583
2.36	48.625
	48.667
	48.708
	48.750
	48.792
	48.833
	48.875
	48.917
	48.958
	49.000
	49.042
	49.083
	49.125
	49.167
	49.208
	49.250
1.67	49.292
2.01	49.333
2.41	49.375
2.45	49.417
2.58	49.458
2.63	49.500
2.64	49.542
2.54	49.583
2.35	49.625
2.08	49.667
1.55	49.708
	49.750
	49.792
	49.833
	49.875
	49.917
	49.958
	50.000
	50.042
	50.083
	50.125
	50.167
	50.208
	50.250
1.77	50.292
2.08	50.333
2.33	50.375
2.54	50.417
	50.458
2.76	50.500
2.66	50.542
2.69	50.583
2.41	50.625
2.11	50.667
	50.708
	50.750
	50.792
	50.833
	50.875
	50.917
	50.958
	51.000
	51.042
	51.083
	51.125
	51.167
	51.208
	51.250
1.70	51.292
2.02	51.333
2.47	51.375
2.70	51.417
2.75	51.458
2.80	51.500
2.78	51.542
2.60	51.583
2.40	51.625
1.98	51.667
1.62	51.708
	51.750
	51.792
	51.833
	51.875
	51.917
	51.958
	52.000
	52.042
	52.083
	52.125
	52.167
	52.208
	52.250
1.80	52.292
2.19	52.333
2.60	52.375
2.70	52.417
2.89	52.458
2.92	52.500
2.86	52.542
2.85	52.583
2.50	52.625
2.01	52.667
	52.708
	52.750
	52.792
	52.833
	52.875
	52.917
	52.958
	53.000
	53.042
	53.083
	53.125
	53.167
	53.208
	53.250
	53.292
2.10	53.333
2.47	53.375
2.79	53.417
	53.458
2.86	53.500
2.81	53.542
2.63	53.583
2.38	53.625
1.83	53.667
1.61	53.708
	53.750
	53.792
	53.833
	53.875
	53.917
	53.958
	54.000
	54.042
	54.083
	54.125
	54.167
	54.208
	54.250
	54.292
2.10	54.333
2.29	54.375
2.57	54.417
2.53	54.458
2.69	54.500
2.72	54.542
2.51	54.583
2.17	54.625
1.92	54.667
1.67	54.708
	54.750
	54.792
	54.833
	54.875
	54.917
	54.958
	55.000
	55.042
	55.083
	55.125
	55.167
	55.208
	55.250
1.70	55.292
2.11	55.333
2.43	55.375
2.53	55.417
2.73	55.458
2.86	55.500
2.72	55.542
2.64	55.583
2.27	55.625
1.91	55.667
1.60	55.708
	55.750
	55.792
	55.833
	55.875
	55.917
	55.958
	56.000
	56.042
	56.083
	56.125
	56.167
	56.208
	56.250
1.82	56.292
2.35	56.333
2.48	56.375
2.75	56.417
2.78	56.458
2.89	56.500
2.75	56.542
2.63	56.583
2.39	56.625
2.10	56.667
1.60	56.708
	56.750
	56.792
	56.833
	56.875
	56.917
	56.958
	57.000
	57.042
	57.083
	57.125
	57.167
	57.208
	57.250
1.85	57.292
2.36	57.333
2.55	57.375
2.69	57.417
2.85	57.458
2.86	57.500
2.89	57.542
2.73	57.583
2.42	57.625
2.17	57.667
1.73	57.708
	57.750
	57.792
	57.833
	57.875
	57.917
	57.958
	58.000
	58.042
	58.083
	58.125
	58.167
	58.208
	58.250
1.65	58.292
2.19	58.333
2.41	58.375
2.44	58.417
2.76	58.458
2.84	58.500
2.80	58.542
2.64	58.583
2.39	58.625
2.05	58.667
1.54	58.708
	58.750
	58.792
	58.833
	58.875
	58.917
	58.958
	59.000
	59.042
	59.083
	59.125
	59.167
	59.208
	59.250
1.71	59.292
2.05	59.333
2.36	59.375
2.58	59.417
2.78	59.458
2.82	59.500
2.84	59.542
2.58	59.583
2.36	59.625
2.02	59.667
	59.708
	59.750
	59.792
	59.833
	59.875
	59.917
	59.958
	60.000
	60.042
	60.083
	60.125
	60.167
	60.208
	60.250
1.74	60.292
2.11	60.333
2.27	60.375
2.41	60.417
2.60	60.458
2.64	60.500
2.63	60.542
2.60	60.583
2.27	60.625
2.08	60.667
1.67	60.708
	60.750
	60.792
	60.833
	60.875
	60.917
	60.958
	61.000
	61.042
	61.083
	61.125
	61.167
	61.208
	61.250
1.83	61.292
2.14	61.333
2.44	61.375
2.58	61.417
2.60	61.458
2.78	61.500
2.61	61.542
2.47	61.583
	61.625
2.01	61.667
1.77	61.708
	61.750
	61.792
	61.833
	61.875
	61.917
	61.958
	62.000
	62.042
	62.083
	62.125
	62.167
	62.208
	62.250
2.02	62.292
2.20	62.333
2.35	62.375
2.36	62.417
2.69	62.458
2.69	62.500
	62.542
	62.583
	62.625
1.99	62.667
1.70	62.708
	62.750
	62.792
	62.833
	62.875
	62.917
	62.958
	63.000
	63.042
	63.083
	63.125
	63.167
	63.208
	63.250
1.83	63.292
2.22	63.333
2.54	63.375
2.75	63.417
2.90	63.458
2.92	63.500
2.73	63.542
2.64	63.583
2.51	63.625
2.16	63.667
1.67	63.708
	63.750
	63.792
	63.833
	63.875
	63.917
	63.958
	64.000
	64.042
	64.083
	64.125
	64.167
	64.208
	64.250
1.82	64.292
	64.333
2.42	64.375
2.53	64.417
2.73	64.458
2.86	64.500
2.89	64.542
2.58	64.583
	64.625
2.22	64.667
1.73	64.708
	64.750
	64.792
	64.833
	64.875
	64.917
	64.958
	65.000
	65.042
	65.083
	65.125
	65.167
	65.208
	65.250
2.10	65.292
	65.333
2.52	65.375
	65.417
2.70	65.458
2.75	65.500
2.73	65.542
2.58	65.583
2.41	65.625
2.11	65.667
1.77	65.708
	65.750
	65.792
	65.833
	65.875
	65.917
	65.958
	66.000
	66.042
	66.083
	66.125
	66.167
	66.208
1.60	66.250
1.85	66.292
2.23	66.333
	66.375
	66.417
2.76	66.458
2.78	66.500
2.72	66.542
2.61	66.583
2.38	66.625
2.20	66.667
1.58	66.708
	66.750
	66.792
	66.833
	66.875
	66.917
	66.958
	67.000
	67.042
	67.083
	67.125
	67.167
	67.208
1.51	67.250
1.80	67.292
	67.333
2.45	67.375
2.63	67.417
2.82	67.458
	67.500
	67.542
2.61	67.583
2.39	67.625
2.19	67.667
	67.708
	67.750
	67.792
	67.833
	67.875
	67.917
	67.958
	68.000
	68.042
	68.083
	68.125
	68.167
	68.208
1.57	68.250
1.82	68.292
2.07	68.333
2.55	68.375
2.60	68.417
2.64	68.458
2.72	68.500
	68.542
2.61	68.583
2.48	68.625
2.20	68.667
1.89	68.708
	68.750
	68.792
	68.833
	68.875
	68.917
	68.958
	69.000
	69.042
	69.083
	69.125
	69.167
	69.208
	69.250
2.04	69.292
2.26	69.333
2.50	69.375
2.75	69.417
2.81	69.458
2.82	69.500
2.92	69.542
2.75	69.583
2.30	69.625
2.26	69.667
1.85	69.708
	69.750
	69.792
	69.833
	69.875
	69.917
	69.958
	70.000
	70.042
	70.083
	70.125
	70.167
	70.208
1.64	70.250
1.95	70.292
2.08	70.333
	70.375
	70.417
2.89	70.458
2.94	70.500
2.81	70.542
2.78	70.583
2.63	70.625
2.23	70.667
1.74	70.708
	70.750
	70.792
	70.833
	70.875
	70.917
	70.958
	71.000
	71.042
	71.083
	71.125
	71.167
	71.208
	71.250
	71.292
2.32	71.333
2.55	71.375
	71.417
2.84	71.458
2.91	71.500
	71.542
	71.583
	71.625
	71.667
1.86	71.708
	71.750
	71.792
	71.833
	71.875
	71.917
	71.958
	72.000
	72.042
	72.083
	72.125
	72.167
	72.208
	72.250
	72.292
2.26	72.333
2.55	72.375
2.64	72.417
	72.458
2.91	72.500
2.78	72.542
	72.583
2.51	72.625
2.33	72.667
1.90	72.708
	72.750
	72.792
	72.833
	72.875
	72.917
	72.958
	73.000
	73.042
	73.083
	73.125
	73.167
	73.208
1.43	73.250
2.02	73.292
2.33	73.333
2.69	73.375
2.72	73.417
	73.458
2.82	73.500
2.85	73.542
2.75	73.583
2.57	73.625
2.29	73.667
	73.708
	73.750
	73.792
	73.833
	73.875
	73.917
	73.958
	74.000
	74.042
	74.083
	74.125
	74.167
	74.208
	74.250
1.93	74.292
2.19	74.333
2.45	74.375
2.60	74.417
2.82	74.458
2.85	74.500
2.79	74.542
2.66	74.583
2.48	74.625
2.23	74.667
	74.708
	74.750
	74.792
	74.833
	74.875
	74.917
	74.958
	75.000
	75.042
	75.083
	75.125
	75.167
	75.208
1.70	75.250
1.99	75.292
2.44	75.333
	75.375
2.70	75.417
2.76	75.458
2.88	75.500
	75.542
2.85	75.583
2.61	75.625
2.29	75.667
2.00	75.708
	75.750
	75.792
	75.833
	75.875
	75.917
	75.958
	76.000
	76.042
	76.083
	76.125
	76.167
	76.208
1.58	76.250
2.01	76.292
2.45	76.333
2.68	76.375
2.81	76.417
2.97	76.458
2.95	76.500
3.00	76.542
	76.583
2.67	76.625
2.40	76.667
2.00	76.708
	76.750
	76.792
	76.833
	76.875
	76.917
	76.958
	77.000
	77.042
	77.083
	77.125
	77.167
	77.208
1.62	77.250
2.13	77.292
2.44	77.333
2.75	77.375
2.85	77.417
2.89	77.458
2.98	77.500
2.92	77.542
2.76	77.583
2.61	77.625
2.41	77.667
	77.708
	77.750
	77.792
	77.833
	77.875
	77.917
	77.958
	78.000
	78.042
	78.083
	78.125
	78.167
	78.208
1.65	78.250
2.16	78.292
2.57	78.333
2.73	78.375
2.94	78.417
2.97	78.458
3.01	78.500
2.97	78.542
2.82	78.583
2.69	78.625
2.41	78.667
1.92	78.708
	78.750
	78.792
	78.833
	78.875
	78.917
	78.958
	79.000
	79.042
	79.083
	79.125
	79.167
	79.208
1.70	79.250
2.08	79.292
2.35	79.333
2.64	79.375
2.76	79.417
2.82	79.458
2.88	79.500
2.89	79.542
2.79	79.583
2.61	79.625
2.20	79.667
1.93	79.708
1.64	79.750
	79.792
	79.833
	79.875
	79.917
	79.958
	80.000
	80.042
	80.083
	80.125
	80.167
	80.208
1.89	80.250
2.10	80.292
2.44	80.333
2.60	80.375
2.70	80.417
2.81	80.458
2.84	80.500
2.85	80.542
2.64	80.583
2.48	80.625
2.20	80.667
1.92	80.708
1.54	80.750
	80.792
	80.833
	80.875
	80.917
	80.958
	81.000
	81.042
	81.083
	81.125
	81.167
	81.208
	81.250
1.96	81.292
2.41	81.333
2.64	81.375
2.64	81.417
2.82	81.458
2.86	81.500
2.89	81.542
2.73	81.583
2.45	81.625
2.36	81.667
1.93	81.708
	81.750
	81.792
	81.833
	81.875
	81.917
	81.958
	82.000
	82.042
	82.083
	82.125
	82.167
	82.208
1.74	82.250
2.07	82.292
2.41	82.333
2.55	82.375
2.73	82.417
2.88	82.458
2.97	82.500
2.92	82.542
2.76	82.583
2.63	82.625
2.51	82.667
1.96	82.708
1.67	82.750
	82.792
	82.833
	82.875
	82.917
	82.958
	83.000
	83.042
	83.083
	83.125
	83.167
	83.208
1.62	83.250
2.23	83.292
2.45	83.333
2.69	83.375
2.81	83.417
2.94	83.458
3.04	83.500
2.91	83.542
2.90	83.583
2.73	83.625
2.50	83.667
2.10	83.708
1.60	83.750
	83.792
	83.833
	83.875
	83.917
	83.958
	84.000
	84.042
	84.083
	84.125
	84.167
	84.208
1.79	84.250
2.20	84.292
2.58	84.333
2.82	84.375
2.86	84.417
2.91	84.458
3.01	84.500
3.00	84.542
2.82	84.583
2.67	84.625
2.44	84.667
1.95	84.708
1.62	84.750
	84.792
	84.833
	84.875
	84.917
	84.958
	85.000
	85.042
	85.083
	85.125
	85.167
	85.208
1.83	85.250
2.26	85.292
2.44	85.333
2.76	85.375
3.00	85.417
3.03	85.458
3.04	85.500
3.01	85.542
2.98	85.583
2.63	85.625
2.41	85.667
1.82	85.708
1.68	85.750
	85.792
	85.833
	85.875
	85.917
	85.958
	86.000
	86.042
	86.083
	86.125
	86.167
	86.208
	86.250
2.10	86.292
2.42	86.333
2.63	86.375
2.70	86.417
2.88	86.458
	86.500
2.88	86.542
2.70	86.583
2.61	86.625
2.39	86.667
1.96	86.708
1.64	86.750
	86.792
	86.833
	86.875
	86.917
	86.958
	87.000
	87.042
	87.083
	87.125
	87.167
	87.208
1.89	87.250
2.33	87.292
2.55	87.333
2.76	87.375
2.86	87.417
2.91	87.458
2.95	87.500
2.95	87.542
2.78	87.583
2.63	87.625
2.35	87.667
2.01	87.708
1.76	87.750
	87.792
	87.833
	87.875
	87.917
	87.958
	88.000
	88.042
	88.083
	88.125
	88.167
	88.208
1.88	88.250
2.20	88.292
2.42	88.333
	88.375
	88.417
2.86	88.458
2.95	88.500
2.97	88.542
2.76	88.583
2.60	88.625
2.33	88.667
1.98	88.708
1.52	88.750
	88.792
	88.833
	88.875
	88.917
	88.958
	89.000
	89.042
	89.083
	89.125
	89.167
	89.208
1.77	89.250
2.24	89.292
2.55	89.333
2.64	89.375
2.76	89.417
2.85	89.458
2.85	89.500
2.88	89.542
2.82	89.583
2.63	89.625
2.29	89.667
2.02	89.708
1.74	89.750
	89.792
	89.833
	89.875
	89.917
	89.958
	90.000
	90.042
	90.083
	90.125
	90.167
	90.208
2.04	90.250
	90.292
2.61	90.333
2.69	90.375
2.81	90.417
2.84	90.458
	90.500
2.94	90.542
2.85	90.583
2.70	90.625
2.39	90.667
	90.708
1.77	90.750
	90.792
	90.833
	90.875
	90.917
	90.958
	91.000
	91.042
	91.083
	91.125
	91.167
1.57	91.208
1.99	91.250
2.57	91.292
2.69	91.333
	91.375
3.01	91.417
3.03	91.458
	91.500
3.09	91.542
	91.583
2.92	91.625
2.48	91.667
2.16	91.708
	91.750
	91.792
	91.833
	91.875
	91.917
	91.958
	92.000
	92.042
	92.083
	92.125
	92.167
1.64	92.208
1.95	92.250
2.41	92.292
2.72	92.333
2.92	92.375
	92.417
3.10	92.458
3.12	92.500
3.06	92.542
3.06	92.583
2.85	92.625
2.66	92.667
2.22	92.708
1.71	92.750
	92.792
	92.833
	92.875
	92.917
	92.958
	93.000
	93.042
	93.083
	93.125
	93.167
1.68	93.208
1.95	93.250
2.35	93.292
2.60	93.333
2.81	93.375
2.89	93.417
	93.458
3.06	93.500
3.10	93.542
2.92	93.583
2.66	93.625
2.42	93.667
2.11	93.708
1.68	93.750
	93.792
	93.833
	93.875
	93.917
	93.958
	94.000
	94.042
	94.083
	94.125
	94.167
1.65	94.208
2.04	94.250
2.48	94.292
2.80	94.333
2.86	94.375
3.01	94.417
	94.458
3.15	94.500
3.18	94.542
	94.583
2.81	94.625
2.54	94.667
2.07	94.708
1.70	94.750
	94.792
	94.833
	94.875
	94.917
	94.958
	95.000
	95.042
	95.083
	95.125
	95.167
1.67	95.208
2.10	95.250
2.35	95.292
2.63	95.333
2.84	95.375
3.01	95.417
3.07	95.458
3.10	95.500
3.04	95.542
3.04	95.583
2.75	95.625
2.54	95.667
2.14	95.708
1.86	95.750
	95.792
	95.833
	95.875
	95.917
	95.958
	96.000
	96.042
	96.083
	96.125
	96.167
1.67	96.208
	96.250
	96.292
2.60	96.333
2.89	96.375
3.00	96.417
3.07	96.458
